NM_CANDIDATO,SG_PARTIDO,DS_CARGO,DT_DESPESA,SG_UF,ST_TURNO,DT_PRESTACAO_CONTAS,NR_CNPJ_PRESTADOR_CONTA,DS_TIPO_FORNECEDOR,NM_FORNECEDOR,NM_FORNECEDOR_RFB,DS_ORIGEM_DESPESA,DS_DESPESA,VR_DESPESA_CONTRATADA,SQ_DESPESA,SQ_CANDIDATO
WEVERTON ROCHA MARQUES DE SOUSA,PDT,Governador,29/09/2022,MA,1,01/11/2022,47358424000196,Pessoa Jurídica,ADYEN BR LTDA,ADYEN DO BRASIL INSTITUICAO DE PAGAMENTO LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO FACEBOOK,10000,48979929,100001599612
EDIVALDO DE HOLANDA BRAGA JÚNIOR,PSD,Governador,29/09/2022,MA,1,06/06/2023,47423134000189,Pessoa Jurídica,DLOCAL B I PAGAMENTO S.A ( A SERVIÇO DE FACEBOOK SERVIÇOS ON LINE),DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEÚDOS NAS REDES SOCIAIS,7000,51825434,100001604435
MARCUS VINÍCIUS CAETANO PESTANA DA SILVA,PSDB,Governador,29/09/2022,MG,1,01/11/2022,47528999000100,Pessoa Jurídica,FACEBOOK SERVIÇOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULCIONAMENTO DE CAMPANHA,20000,49610053,130001633534
RENAN BARBOSA CONTAR,PRTB,Governador,29/09/2022,MS,2,02/12/2022,47573155000180,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,CREDITOS PARA IMPULSIONAMENTO YOUTUBE,5000,51176990,120001714229
GISELLE MARQUES DE ARAÚJO,PT,Governador,29/09/2022,MS,1,01/11/2022,47552511000180,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA.,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO VIA GOOGLE,5000,49460808,120001652149
GISELLE MARQUES DE ARAÚJO,PT,Governador,29/09/2022,MS,1,01/11/2022,47552511000180,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO VIA FACEBOOK,20000,49460327,120001652149
VENEZIANO VITAL DO REGO SEGUNDO NETO,MDB,Governador,29/09/2022,PB,1,31/10/2022,47548081000122,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO GOOGLE,5000,48732183,150001643180
VENEZIANO VITAL DO REGO SEGUNDO NETO,MDB,Governador,29/09/2022,PB,1,31/10/2022,47548081000122,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO FACEBOOK,6000,48731789,150001643180
DANILO JORGE DE BARROS CABRAL,PSB,Governador,29/09/2022,PE,1,26/06/2023,47508804000160,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,GOOGLE INTERNET,10000,51863725,170001618087
DANILO JORGE DE BARROS CABRAL,PSB,Governador,29/09/2022,PE,1,26/06/2023,47508804000160,Pessoa Jurídica,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Criação e inclusão de páginas na internet,FACEBOOK,10000,51864197,170001618087
RAQUEL TEIXEIRA LYRA LUCENA,PSDB,Governador,29/09/2022,PE,2,08/12/2022,47485852000180,Pessoa Jurídica,GOOGLE INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO VIA GOOGLE,90000,51271363,170001604087
RAQUEL TEIXEIRA LYRA LUCENA,PSDB,Governador,29/09/2022,PE,2,08/12/2022,47485852000180,Pessoa Jurídica,GOOGLE INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO VIA GOOGLE,10000,51271922,170001604087
ROBERTO REQUIÃO DE MELLO E SILVA,PT,Governador,29/09/2022,PR,1,25/10/2022,47380323000111,Pessoa Jurídica,DLOCAL  A SERVIÇO DE FACEBOOK SERVIÇOS ON LINE DO BRASIL LTDA,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTOS,12000,47445541,160001600815
JOÃO EDEGAR PRETTO,PT,Governador,29/09/2022,RS,1,30/03/2023,47423222000180,Pessoa Jurídica,GOOGLE INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO GOOGLE,3000,51665905,210001604469
EDUARDO FIGUEIREDO CAVALHEIRO LEITE,PSDB,Governador,29/09/2022,RS,2,09/12/2022,47463739000101,Pessoa Jurídica,CUENTOS Y CIRCO AGENCIA DE CONTEUDO LTDA,CUENTOS Y CIRCO AGENCIA DE CONTEUDO LTDA,"Produção de programas de rádio, televisão ou vídeo",DIREÇÃO GERAL E PRODUÇÃO DO CANAL DE YOUTUBE,21600,51281401,210001609847
REJANE SILVA DE OLIVEIRA,PSTU,Governador,29/09/2022,RS,1,31/10/2022,47441152000193,Pessoa Jurídica,DLOCAL A SERVIÇOS DE FACEBOOK SERVIÇOS ONLINE DO BRASIL LTDA,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEÚDO DE CAMPANHA DA CADIDAT,1000,48547839,210001605930
GEAN MARQUES LOUREIRO,UNIÃO,Governador,29/09/2022,SC,1,26/10/2022,47471223000109,Pessoa Jurídica,FACEBOOK SERVIÇOS ON LINE DO BRASIL,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO INTERNET,2400,47579139,240001611133
NILSON EUCLIDES DA SILVA,PSOL,Governador,30/09/2022,AC,1,01/11/2022,47300005000101,Pessoa Jurídica,DLOCAL BRASIL PAGAMENTOS LTDA,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO,1000,49024449,10001595336
LUIZ INÁCIO LULA DA SILVA,PT,Presidente,30/09/2022,BR,2,26/11/2022,47453689000173,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,PROPAGANDA E PUBLICIDADE GOOGLE ADS - 01 A 30/09,"8468662,71",51059625,280001607829
LUIZ INÁCIO LULA DA SILVA,PT,Presidente,30/09/2022,BR,2,26/11/2022,47453689000173,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,PROPAGANDA E PUBLICIDADE GOOGLE ADS - 06 A 30/09,"13174,06",51059371,280001607829
TEODORO ANTONIO DA CRUZ FILHO,PCB,Governador,30/09/2022,DF,1,01/11/2022,47572783000141,Pessoa Jurídica,QUEROAPOIAR.COM.BR LTDA,QUEROAPOIAR.COM.BR LTDA,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTOS INTERNET FACE BOOK,76,48996818,70001699367
CLEMENTINA ARAÚJO BAGNO DA SILVA,PSOL,Governador,30/09/2022,DF,1,28/10/2022,47381054000108,Pessoa Jurídica,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO FACEBOOK,1000,48280957,70001601117
ALEXANDRE KALIL,PSD,Governador,30/09/2022,MG,1,01/11/2022,47517967000109,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO,30000,49043681,130001621812
RENAN BARBOSA CONTAR,PRTB,Governador,30/09/2022,MS,2,02/12/2022,47573155000180,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,CREDITOS PARA IMPULSIONAMENTO YOUTUBE,10000,51177335,120001714229
RENAN BARBOSA CONTAR,PRTB,Governador,30/09/2022,MS,2,02/12/2022,47573155000180,Pessoa Jurídica,ADYEN BR LTDA,ADYEN DO BRASIL INSTITUICAO DE PAGAMENTO LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO FACEBOOK,10000,51177532,120001714229
CARLOS ROBERTO MASSA JUNIOR,PSD,Governador,30/09/2022,PR,1,14/11/2022,47492669000101,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDOS NA INTERNET,60000,50542125,160001614467
CLÁUDIO BOMFIM DE CASTRO E SILVA,PL,Governador,30/09/2022,RJ,1,07/12/2022,47496941000121,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE VÍDEOS,"674240,15",51247216,190001615753
JOÃO EDEGAR PRETTO,PT,Governador,30/09/2022,RS,1,30/03/2023,47423222000180,Pessoa Jurídica,FACEBOOK SERVIÇOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO FACEBOOK,4000,51666559,210001604469
EDIVALDO DE HOLANDA BRAGA JÚNIOR,PSD,Governador,01/10/2022,MA,1,06/06/2023,47423134000189,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEÚDOS NAS REDES SOCIAIS,"1834,58",51825435,100001604435
MARCELO RIBEIRO FREIXO,PSB,Governador,01/10/2022,RJ,1,31/10/2022,47464828000164,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,CRÉDITO DE IMPULSIONAMENTO,"397930,99",48756919,190001609389
JOÃO INÁCIO RIBEIRO ROMA NETO,PL,Governador,02/10/2022,BA,1,08/05/2023,47431399000129,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO FACEBOOK ELEICAO 2022,93997,51750382,50001604884
LUIZ FELIPE CHAVES D AVILA,NOVO,Presidente,02/10/2022,BR,1,28/10/2022,47414085000118,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,FACEBOOK SERVIÇOS ONLINE DO BRASIL - LTDA,"31256,46",48240566,280001603612
CIRO FERREIRA GOMES,PDT,Presidente,02/10/2022,BR,1,31/10/2022,47474850000195,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,REVENDA DE ESPACO PUBLICITARIO,"3188440,86",48519234,280001612393
ARIDELMO JOSE CAMPANHARO TEIXEIRA,NOVO,Governador,02/10/2022,ES,1,26/10/2022,47445137000113,Pessoa Jurídica,FACEBOOK SERVIÇOS ONLINE DO BRASIL - LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEÚDO,"26385,14",47640498,80001606304
GUSTAVO MENDANHA MELO,PATRIOTA,Governador,02/10/2022,GO,1,10/02/2023,47497215000123,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO,90000,51546619,90001615815
GUSTAVO MENDANHA MELO,PATRIOTA,Governador,02/10/2022,GO,1,10/02/2023,47497215000123,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTAUDO,10000,51547704,90001615815
EDIGAR ANTONIO DINIZ JUNIOR,NOVO,Governador,02/10/2022,GO,1,26/10/2022,47508832000187,Pessoa Jurídica,FACEBOOK SERVIÇOS ONLINE DO BRASIL - LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO,"486,33",47673623,90001618706
ROMEU ZEMA NETO,NOVO,Governador,02/10/2022,MG,1,07/11/2022,47573554000141,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO,"79599,06",50294904,130001701690
ROMEU ZEMA NETO,NOVO,Governador,02/10/2022,MG,1,07/11/2022,47573554000141,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA.,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO,"461561,47",50293589,130001701690
JONI SILVA CORREIA JUNIOR,DC,Governador,02/10/2022,PR,1,01/11/2022,47555638000152,Pessoa Jurídica,FACEBOOK SERVIÇOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,DIVS PEDIDOS DE INSERÇÃO DE ANUNCIOS NA INTERNET,14000,49160083,160001654981
PAULO GUSTAVO GANIME ALVES TEIXEIRA,NOVO,Governador,02/10/2022,RJ,1,24/05/2023,47368993000112,Pessoa Jurídica,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,FACEBOOK SERVIÇOS ONLINE DO BRASIL - LTDA,"17942,74",51793654,190001600399
RICARDO MUNARSKI JOBIM,NOVO,Governador,02/10/2022,RS,1,16/02/2023,47445169000119,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO,"2071,05",51561276,210001606124
RICARDO MUNARSKI JOBIM,NOVO,Governador,02/10/2022,RS,1,16/02/2023,47445169000119,Pessoa Jurídica,FACEBOOK SERVIÇOS ONLINE DO BRASIL - LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMNETO DE CONTEUDO,"19198,36",51561307,210001606124
JAIR MESSIAS BOLSONARO,PL,Presidente,03/10/2022,BR,2,06/02/2023,47508748000163,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA.,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEÚDO,"4479575,56",51517412,280001618036
LUIZ FELIPE CHAVES D AVILA,NOVO,Presidente,03/10/2022,BR,1,28/10/2022,47414085000118,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,GOOGLE BRASIL INTERNET - LTDA,"49008,06",48240568,280001603612
ARIDELMO JOSE CAMPANHARO TEIXEIRA,NOVO,Governador,03/10/2022,ES,1,26/10/2022,47445137000113,Pessoa Jurídica,GOOGLE BRASIL INTERNET - LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO,"74988,26",47640523,80001606304
EDIGAR ANTONIO DINIZ JUNIOR,NOVO,Governador,03/10/2022,GO,1,26/10/2022,47508832000187,Pessoa Jurídica,GOOGLE BRASIL SERVIÇOS ONLINE,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO,"954,21",47673627,90001618706
EDUARDO CORREA RIEDEL,PSDB,Governador,03/10/2022,MS,2,18/11/2022,47528571000167,Pessoa Jurídica,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO FACEBOOK 2. TURNO,15000,50729537,120001635628
RENAN BARBOSA CONTAR,PRTB,Governador,03/10/2022,MS,2,02/12/2022,47573155000180,Pessoa Jurídica,ADYEN BR LTDA,ADYEN DO BRASIL INSTITUICAO DE PAGAMENTO LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO FACEBOOK,10000,51177213,120001714229
EDUARDO CORREA RIEDEL,PSDB,Governador,03/10/2022,MS,2,18/11/2022,47528571000167,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA.,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO GOOGLE 2. TURNO,15000,50731106,120001635628
RENAN BARBOSA CONTAR,PRTB,Governador,03/10/2022,MS,2,02/12/2022,47573155000180,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO GOOGLE,10000,51177538,120001714229
RENAN BARBOSA CONTAR,PRTB,Governador,03/10/2022,MS,2,02/12/2022,47573155000180,Pessoa Jurídica,ADYEN BR LTDA,ADYEN DO BRASIL INSTITUICAO DE PAGAMENTO LTDA.,Despesa com Impulsionamento de Conteúdos,IMOULSIONAMENTO FACEBOOK,10000,51177537,120001714229
PAULO GUSTAVO GANIME ALVES TEIXEIRA,NOVO,Governador,03/10/2022,RJ,1,24/05/2023,47368993000112,Pessoa Jurídica,GOOGLE BRASIL INTERNET - LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,GOOGLE BRASIL INTERNET - LTDA,"11374,55",51793655,190001600399
CARLOS EDUARDO DE SOUZA BRAGA,MDB,Governador,04/10/2022,AM,2,30/01/2023,47470044000149,Pessoa Jurídica,ADYEN BR LTDA,ADYEN DO BRASIL INSTITUICAO DE PAGAMENTO LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO,2000,51501627,40001610345
CARLOS EDUARDO DE SOUZA BRAGA,MDB,Governador,04/10/2022,AM,2,30/01/2023,47470044000149,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO,15000,51501831,40001610345
CARLOS HUMBERTO MANNATO,PL,Governador,04/10/2022,ES,2,18/11/2022,47579213000183,Pessoa Jurídica,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO FACEBOOK,10000,50737492,80001721262
RENAN BARBOSA CONTAR,PRTB,Governador,04/10/2022,MS,2,02/12/2022,47573155000180,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO GOOGLE,30000,51177439,120001714229
RENAN BARBOSA CONTAR,PRTB,Governador,04/10/2022,MS,2,02/12/2022,47573155000180,Pessoa Jurídica,DLOCAL A SERVIÇO DE FACEBOOK SERVIÇOS ONLINE DO BRASIL LTDA,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO FACEBOOK,40000,51177540,120001714229
EDUARDO CORREA RIEDEL,PSDB,Governador,04/10/2022,MS,2,18/11/2022,47528571000167,Pessoa Jurídica,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO FACEBOOK 2. TURNO,30000,50732675,120001635628
EDUARDO CORREA RIEDEL,PSDB,Governador,04/10/2022,MS,2,18/11/2022,47528571000167,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA.,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO GOOGLE 2. TURNO,10000,50730044,120001635628
PEDRO OLIVEIRA CUNHA LIMA,PSDB,Governador,04/10/2022,PB,2,18/11/2022,47517683000112,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEÚDO,20000,50752111,150001621388
PEDRO OLIVEIRA CUNHA LIMA,PSDB,Governador,04/10/2022,PB,2,18/11/2022,47517683000112,Pessoa Jurídica,DLOCAL A SERVIÇO DE FACEBOOK SERVIÇOS ONLINE DO BRASIL LTDA,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEÚDO,8000,50752037,150001621388
PEDRO OLIVEIRA CUNHA LIMA,PSDB,Governador,04/10/2022,PB,2,18/11/2022,47517683000112,Pessoa Jurídica,DLOCAL A SERVIÇO DE FACEBOOK SERVIÇOS ONLINE DO BRASIL LTDA,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEÚDO,8000,50752038,150001621388
PEDRO OLIVEIRA CUNHA LIMA,PSDB,Governador,04/10/2022,PB,2,18/11/2022,47517683000112,Pessoa Jurídica,DLOCAL A SERVIÇO DE FACEBOOK SERVIÇOS ONLINE DO BRASIL LTDA,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEÚDO,8000,50752239,150001621388
JERÔNIMO RODRIGUES SOUZA,PT,Governador,05/10/2022,BA,2,28/11/2022,47414150000105,Pessoa Jurídica,GOOGLE INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO,40000,51084375,50001603638
JERÔNIMO RODRIGUES SOUZA,PT,Governador,05/10/2022,BA,2,28/11/2022,47414150000105,Pessoa Jurídica,ADYEN DO BRASIL INSTITUICAO DE PAGAMENTO LTDA,ADYEN DO BRASIL INSTITUICAO DE PAGAMENTO LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO,30000,51084376,50001603638
JERÔNIMO RODRIGUES SOUZA,PT,Governador,05/10/2022,BA,2,28/11/2022,47414150000105,Pessoa Jurídica,ADYEN DO BRASIL INSTITUICAO DE PAGAMENTO LTDA,ADYEN DO BRASIL INSTITUICAO DE PAGAMENTO LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO,30000,51084217,50001603638
LUIZ INÁCIO LULA DA SILVA,PT,Presidente,05/10/2022,BR,2,26/11/2022,47453689000173,Pessoa Jurídica,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DIGITAL FACEBOOK,70000,51059800,280001607829
LUIZ INÁCIO LULA DA SILVA,PT,Presidente,05/10/2022,BR,2,26/11/2022,47453689000173,Pessoa Jurídica,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DIGITAL FACEBOOK,75000,51059084,280001607829
JOSÉ RENATO CASAGRANDE,PSB,Governador,05/10/2022,ES,2,19/11/2022,47552936000199,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO NA PLATAFORMA GOOGLE,10000,50832899,80001649123
JOSÉ RENATO CASAGRANDE,PSB,Governador,05/10/2022,ES,2,19/11/2022,47552936000199,Pessoa Jurídica,FACEBOOK SERVIÇOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO NAS REDES SOCIAIS,30000,50832640,80001649123
JOÃO AZEVEDO LINS FILHO,PSB,Governador,06/10/2022,PB,2,02/12/2022,47486128000170,Pessoa Jurídica,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO,40000,51176286,150001613757
JOÃO AZEVEDO LINS FILHO,PSB,Governador,06/10/2022,PB,2,02/12/2022,47486128000170,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO DE CONTEUDO,60000,51175440,150001613757
PAULO SURUAGY DO AMARAL DANTAS,MDB,Governador,07/10/2022,AL,2,27/11/2022,47571253000189,Pessoa Jurídica,FACEBOOK SERVIÇOS ONLINE DO BRASIL LTDA,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,Despesa com Impulsionamento de Conteúdos,FACEBOOK,7000,51070062,20001697934
RODRIGO SANTOS CUNHA,UNIÃO,Governador,07/10/2022,AL,2,16/03/2023,47571308000150,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA.,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,ESPAÇO PUBLICITÁRIO,20000,51631269,20001695808
CARLOS HUMBERTO MANNATO,PL,Governador,07/10/2022,ES,2,18/11/2022,47579213000183,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO GOOGLE,10000,50737582,80001721262
RENAN BARBOSA CONTAR,PRTB,Governador,07/10/2022,MS,2,02/12/2022,47573155000180,Pessoa Jurídica,GOOGLE BRASIL INTERNET LTDA,GOOGLE BRASIL INTERNET LTDA.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO GOOGLE,30000,51177097,120001714229
RENAN BARBOSA CONTAR,PRTB,Governador,07/10/2022,MS,2,02/12/2022,47573155000180,Pessoa Jurídica,DLOCAL A SERVIÇO DE FACEBOOK SERVIÇOS ONLINE DO BRASIL LTDA,DLOCAL BRASIL INSTITUICAO DE PAGAMENTO S.A.,Despesa com Impulsionamento de Conteúdos,IMPULSIONAMENTO FACEBOOK,50000,51176996,120001714229
